,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210716C00185000,2021-05-28 1:43PM EDT,185.0,235.68,240.88,241.82,0.0,-,8,0,0.00%,241.35,2021-07-16,0.0410958904109589,C,428.06,2.3138378378378377,0.06
1,SPY210716C00200000,2021-06-17 12:49PM EDT,200.0,220.45,227.96,229.26,0.0,-,337,1,162.89%,228.61,2021-07-16,0.0410958904109589,C,428.06,2.1403,0.06
2,SPY210716C00210000,2021-06-18 11:30AM EDT,210.0,205.75,217.96,219.26,0.0,-,13,0,153.32%,218.61,2021-07-16,0.0410958904109589,C,428.06,2.0383809523809524,0.06
3,SPY210716C00215000,2021-02-01 2:51PM EDT,215.0,162.08,160.14,160.72,0.0,-,1,1,0.00%,160.43,2021-07-16,0.0410958904109589,C,428.06,1.9909767441860464,0.06
4,SPY210716C00220000,2021-06-17 4:02PM EDT,220.0,202.15,207.96,209.26,0.0,-,2,0,144.19%,208.61,2021-07-16,0.0410958904109589,C,428.06,1.9457272727272727,0.06
5,SPY210716C00230000,2021-06-18 11:31AM EDT,230.0,185.75,197.96,199.26,0.0,-,1,1,135.45%,198.61,2021-07-16,0.0410958904109589,C,428.06,1.8611304347826088,0.06
6,SPY210716C00235000,2021-05-10 10:31AM EDT,235.0,186.58,186.45,187.24,0.0,-,6,0,0.00%,186.845,2021-07-16,0.0410958904109589,C,428.06,1.821531914893617,0.06
7,SPY210716C00240000,2021-04-05 10:21AM EDT,240.0,165.81,176.21,176.58,0.0,-,-,0,0.00%,176.395,2021-07-16,0.0410958904109589,C,428.06,1.7835833333333333,0.06
8,SPY210716C00245000,2021-04-12 9:45AM EDT,245.0,166.66,166.98,167.46,0.0,-,2,0,0.00%,167.22,2021-07-16,0.0410958904109589,C,428.06,1.7471836734693877,0.06
9,SPY210716C00250000,2021-06-17 4:02PM EDT,250.0,172.15,177.97,179.27,0.0,-,3,4,119.34%,178.62,2021-07-16,0.0410958904109589,C,428.06,1.71224,0.06
10,SPY210716C00255000,2021-03-15 12:04AM EDT,255.0,134.56,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-07-16,0.0410958904109589,C,428.06,1.6786666666666668,0.06
11,SPY210716C00260000,2021-06-21 12:06PM EDT,260.0,160.16,167.97,169.28,0.0,-,2,2,111.67%,168.625,2021-07-16,0.0410958904109589,C,428.06,1.6463846153846153,0.06
12,SPY210716C00270000,2021-06-17 4:03PM EDT,270.0,152.0,157.98,159.28,0.0,-,3,0,104.30%,158.63,2021-07-16,0.0410958904109589,C,428.06,1.5854074074074074,0.06
13,SPY210716C00280000,2021-06-17 4:03PM EDT,280.0,142.0,148.0,149.28,0.0,-,4,0,97.27%,148.64,2021-07-16,0.0410958904109589,C,428.06,1.5287857142857142,0.06
14,SPY210716C00290000,2021-06-17 12:47PM EDT,290.0,130.53,138.0,139.29,0.0,-,14,0,90.28%,138.64499999999998,2021-07-16,0.0410958904109589,C,428.06,1.4760689655172414,0.06
15,SPY210716C00295000,2021-06-17 12:47PM EDT,295.0,125.55,133.05,134.28,0.0,-,52,0,87.30%,133.66500000000002,2021-07-16,0.0410958904109589,C,428.06,1.4510508474576271,0.06
16,SPY210716C00300000,2021-06-30 3:14PM EDT,300.0,128.3,128.06,129.28,0.67,+0.52%,9,327,83.98%,128.67000000000002,2021-07-16,0.0410958904109589,C,428.06,1.4268666666666667,0.06
17,SPY210716C00301000,2021-06-30 1:18PM EDT,301.0,127.3,127.1,128.19,0.67,+0.53%,15,4,82.72%,127.645,2021-07-16,0.0410958904109589,C,428.06,1.4221262458471762,0.06
18,SPY210716C00302000,2021-06-30 3:16PM EDT,302.0,126.58,126.1,127.25,0.76,+0.60%,47,11,82.72%,126.675,2021-07-16,0.0410958904109589,C,428.06,1.4174172185430465,0.06
19,SPY210716C00303000,2021-06-30 3:15PM EDT,303.0,125.09,125.09,126.26,0.43,+0.34%,41,6,82.03%,125.67500000000001,2021-07-16,0.0410958904109589,C,428.06,1.4127392739273927,0.06
20,SPY210716C00304000,2021-05-17 12:10AM EDT,304.0,106.92,0.0,0.0,0.0,-,-,0,0.00%,0.0,2021-07-16,0.0410958904109589,C,428.06,1.4080921052631579,0.06
21,SPY210716C00305000,2021-06-30 1:13PM EDT,305.0,123.52,123.09,124.26,5.72,+4.86%,14,0,80.66%,123.67500000000001,2021-07-16,0.0410958904109589,C,428.06,1.4034754098360656,0.06
22,SPY210716C00306000,2021-06-30 3:17PM EDT,306.0,122.12,122.11,123.24,6.12,+5.28%,3,0,80.01%,122.675,2021-07-16,0.0410958904109589,C,428.06,1.3988888888888888,0.06
23,SPY210716C00307000,2021-06-29 3:05PM EDT,307.0,120.53,121.17,122.12,0.0,-,3,3,78.69%,121.64500000000001,2021-07-16,0.0410958904109589,C,428.06,1.3943322475570032,0.06
24,SPY210716C00308000,2021-06-30 2:42PM EDT,308.0,120.07,120.33,120.94,0.41,+0.34%,3,3,77.78%,120.63499999999999,2021-07-16,0.0410958904109589,C,428.06,1.3898051948051948,0.06
25,SPY210716C00309000,2021-06-30 12:37PM EDT,309.0,119.07,119.11,120.25,18.93,+18.90%,13,0,78.08%,119.68,2021-07-16,0.0410958904109589,C,428.06,1.3853074433656958,0.06
26,SPY210716C00310000,2021-06-30 1:23PM EDT,310.0,117.99,118.07,119.25,5.75,+5.12%,3,3,77.00%,118.66,2021-07-16,0.0410958904109589,C,428.06,1.3808387096774193,0.06
27,SPY210716C00311000,2021-06-30 2:12PM EDT,311.0,116.71,117.11,118.25,-0.08,-0.07%,13,3,76.76%,117.68,2021-07-16,0.0410958904109589,C,428.06,1.3763987138263665,0.06
28,SPY210716C00312000,2021-06-30 2:09PM EDT,312.0,116.33,116.1,117.27,6.79,+6.20%,21,0,76.20%,116.685,2021-07-16,0.0410958904109589,C,428.06,1.3719871794871794,0.06
29,SPY210716C00313000,2021-06-30 12:40PM EDT,313.0,115.16,115.1,116.27,5.16,+4.69%,6,0,75.54%,115.685,2021-07-16,0.0410958904109589,C,428.06,1.3676038338658147,0.06
30,SPY210716C00314000,2021-06-30 12:56PM EDT,314.0,114.14,114.1,115.29,10.05,+9.66%,3,0,75.05%,114.695,2021-07-16,0.0410958904109589,C,428.06,1.363248407643312,0.06
31,SPY210716C00315000,2021-06-30 3:17PM EDT,315.0,113.13,113.13,114.26,0.67,+0.60%,3,2,74.41%,113.695,2021-07-16,0.0410958904109589,C,428.06,1.3589206349206349,0.06
32,SPY210716C00316000,2021-06-01 12:20PM EDT,316.0,104.1,112.07,113.29,0.0,-,4,0,73.44%,112.68,2021-07-16,0.0410958904109589,C,428.06,1.354620253164557,0.06
33,SPY210716C00317000,2021-06-11 1:01PM EDT,317.0,106.37,111.09,112.27,0.0,-,1,1,72.80%,111.68,2021-07-16,0.0410958904109589,C,428.06,1.3503470031545741,0.06
34,SPY210716C00318000,2021-06-17 12:22PM EDT,318.0,102.12,110.14,111.27,0.0,-,13,0,72.61%,110.705,2021-07-16,0.0410958904109589,C,428.06,1.3461006289308177,0.06
35,SPY210716C00319000,2021-06-30 12:14PM EDT,319.0,109.08,109.13,110.27,7.3,+7.17%,11,4,71.88%,109.69999999999999,2021-07-16,0.0410958904109589,C,428.06,1.3418808777429467,0.06
36,SPY210716C00320000,2021-06-30 12:13PM EDT,320.0,108.06,108.12,109.28,2.87,+2.73%,1,13,71.19%,108.7,2021-07-16,0.0410958904109589,C,428.06,1.3376875,0.06
37,SPY210716C00321000,2021-06-30 2:55PM EDT,321.0,106.99,107.13,108.28,5.0,+4.90%,13,0,70.65%,107.705,2021-07-16,0.0410958904109589,C,428.06,1.3335202492211837,0.06
38,SPY210716C00322000,2021-06-30 1:19PM EDT,322.0,105.97,106.14,107.27,5.46,+5.43%,3,0,70.00%,106.705,2021-07-16,0.0410958904109589,C,428.06,1.3293788819875776,0.06
39,SPY210716C00323000,2021-06-30 12:21PM EDT,323.0,105.06,105.11,106.28,5.42,+5.44%,3,0,69.17%,105.695,2021-07-16,0.0410958904109589,C,428.06,1.325263157894737,0.06
40,SPY210716C00324000,2021-05-24 9:39AM EDT,324.0,94.21,101.81,103.0,0.0,-,1,0,0.00%,102.405,2021-07-16,0.0410958904109589,C,428.06,1.3211728395061728,0.06
41,SPY210716C00325000,2021-06-16 3:46PM EDT,325.0,97.63,103.12,104.29,0.0,-,3,0,68.04%,103.70500000000001,2021-07-16,0.0410958904109589,C,428.06,1.3171076923076923,0.06
42,SPY210716C00326000,2021-06-10 3:17PM EDT,326.0,97.68,102.14,103.26,0.0,-,6,0,67.31%,102.7,2021-07-16,0.0410958904109589,C,428.06,1.3130674846625767,0.06
43,SPY210716C00327000,2021-06-10 3:40PM EDT,327.0,96.56,101.14,102.27,0.0,-,8,0,66.75%,101.705,2021-07-16,0.0410958904109589,C,428.06,1.3090519877675841,0.06
44,SPY210716C00328000,2021-06-10 3:40PM EDT,328.0,95.56,100.12,101.29,0.0,-,8,0,66.11%,100.70500000000001,2021-07-16,0.0410958904109589,C,428.06,1.3050609756097562,0.06
45,SPY210716C00329000,2021-06-30 12:28PM EDT,329.0,98.89,99.12,100.29,4.51,+4.78%,3,6,65.48%,99.70500000000001,2021-07-16,0.0410958904109589,C,428.06,1.301094224924012,0.06
46,SPY210716C00330000,2021-06-22 11:59AM EDT,330.0,92.24,98.12,99.29,0.0,-,3,10,64.82%,98.70500000000001,2021-07-16,0.0410958904109589,C,428.06,1.2971515151515152,0.06
