,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210416C00165000,2021-01-06 12:41PM EDT,165.0,210.2,222.48,223.7,0.0,-,1,1,0.00%,223.08999999999997,2021-04-16,0.0547945205479452,C,395.98,2.399878787878788,0.08
1,SPY210416C00175000,2020-12-18 10:40AM EDT,175.0,195.7,199.35,200.23,0.0,-,-,2,0.00%,199.79,2021-04-16,0.0547945205479452,C,395.98,2.2627428571428574,0.08
2,SPY210416C00180000,2021-02-01 10:31AM EDT,180.0,194.0,204.46,205.21,0.0,-,1,1,0.00%,204.835,2021-04-16,0.0547945205479452,C,395.98,2.199888888888889,0.08
3,SPY210416C00200000,2021-03-18 3:27PM EDT,200.0,186.25,195.74,196.32,0.0,-,1,2,98.83%,196.03,2021-04-16,0.0547945205479452,C,395.98,1.9799,0.08
4,SPY210416C00210000,2021-02-26 4:53PM EDT,210.0,173.32,185.74,186.32,0.0,-,1,0,92.19%,186.03,2021-04-16,0.0547945205479452,C,395.98,1.8856190476190478,0.08
5,SPY210416C00220000,2021-02-12 4:28PM EDT,220.0,171.37,173.7,174.62,0.0,-,5,6,0.00%,174.16,2021-04-16,0.0547945205479452,C,395.98,1.799909090909091,0.08
6,SPY210416C00225000,2021-01-11 11:11AM EDT,225.0,154.74,165.45,166.02,0.0,-,1,0,0.00%,165.735,2021-04-16,0.0547945205479452,C,395.98,1.7599111111111112,0.08
7,SPY210416C00230000,2021-03-19 9:38AM EDT,230.0,159.4,165.75,166.34,0.0,-,33,33,81.84%,166.04500000000002,2021-04-16,0.0547945205479452,C,395.98,1.7216521739130435,0.08
8,SPY210416C00240000,2021-03-11 1:03PM EDT,240.0,153.44,155.77,156.35,0.0,-,3,0,77.73%,156.06,2021-04-16,0.0547945205479452,C,395.98,1.6499166666666667,0.08
9,SPY210416C00245000,2020-10-29 10:32AM EDT,245.0,88.49,118.39,120.04,0.0,-,-,5,0.00%,119.215,2021-04-16,0.0547945205479452,C,395.98,1.6162448979591837,0.08
10,SPY210416C00250000,2021-03-19 12:05PM EDT,250.0,141.0,145.77,146.36,0.0,-,3,12,72.27%,146.065,2021-04-16,0.0547945205479452,C,395.98,1.58392,0.08
11,SPY210416C00255000,2021-03-15 10:33AM EDT,255.0,138.71,140.78,141.37,0.0,-,-,2,70.31%,141.075,2021-04-16,0.0547945205479452,C,395.98,1.5528627450980392,0.08
12,SPY210416C00260000,2021-03-23 2:45PM EDT,260.0,131.35,135.8,136.36,0.0,-,2,12,67.77%,136.08,2021-04-16,0.0547945205479452,C,395.98,1.5230000000000001,0.08
13,SPY210416C00265000,2021-02-05 4:47PM EDT,265.0,123.14,118.48,119.06,0.0,-,1,30,0.00%,118.77000000000001,2021-04-16,0.0547945205479452,C,395.98,1.4942641509433963,0.08
14,SPY210416C00270000,2021-03-26 3:42PM EDT,270.0,123.35,125.82,126.38,-4.1,-3.22%,1,3,63.67%,126.1,2021-04-16,0.0547945205479452,C,395.98,1.4665925925925927,0.08
15,SPY210416C00272000,2021-01-19 1:05AM EDT,272.0,100.0,117.89,118.71,0.0,-,-,0,0.00%,118.3,2021-04-16,0.0547945205479452,C,395.98,1.4558088235294118,0.08
16,SPY210416C00274000,2021-02-02 4:58PM EDT,274.0,108.9,101.93,102.93,0.0,-,-,2,0.00%,102.43,2021-04-16,0.0547945205479452,C,395.98,1.4451824817518248,0.08
17,SPY210416C00275000,2021-03-19 10:43AM EDT,275.0,114.16,120.83,121.39,0.0,-,12,12,61.43%,121.11,2021-04-16,0.0547945205479452,C,395.98,1.4399272727272727,0.08
18,SPY210416C00277000,2021-03-16 11:32AM EDT,277.0,120.69,118.83,119.39,0.0,-,1,0,60.35%,119.11,2021-04-16,0.0547945205479452,C,395.98,1.4295306859205776,0.08
19,SPY210416C00278000,2020-12-16 1:36PM EDT,278.0,93.15,97.83,98.61,0.0,-,-,76,0.00%,98.22,2021-04-16,0.0547945205479452,C,395.98,1.4243884892086331,0.08
20,SPY210416C00279000,2021-03-04 2:32PM EDT,279.0,97.04,116.84,117.4,0.0,-,1,0,59.77%,117.12,2021-04-16,0.0547945205479452,C,395.98,1.4192831541218638,0.08
