,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210521C00165000,2021-04-09 2:15PM EDT,165.0,244.77,251.08,251.58,0.0,-,1,1,0.00%,251.33,2021-05-21,0.07397260273972603,C,416.74,2.5256969696969698,0.07
1,SPY210521C00170000,2021-02-23 5:01PM EDT,170.0,218.36,219.85,220.58,0.0,-,2,0,0.00%,220.215,2021-05-21,0.07397260273972603,C,416.74,2.4514117647058824,0.07
2,SPY210521C00185000,2021-02-24 4:58PM EDT,185.0,206.51,210.73,211.53,0.0,-,2,0,0.00%,211.13,2021-05-21,0.07397260273972603,C,416.74,2.2526486486486488,0.07
3,SPY210521C00200000,2021-04-14 10:41AM EDT,200.0,213.65,216.1,216.61,0.0,-,1,8,0.00%,216.35500000000002,2021-05-21,0.07397260273972603,C,416.74,2.0837,0.07
4,SPY210521C00210000,2021-02-26 5:02PM EDT,210.0,170.61,185.8,186.61,0.0,-,3,0,0.00%,186.205,2021-05-21,0.07397260273972603,C,416.74,1.9844761904761905,0.07
5,SPY210521C00215000,2021-03-22 10:58AM EDT,215.0,177.22,200.05,200.45,0.0,-,-,3,0.00%,200.25,2021-05-21,0.07397260273972603,C,416.74,1.9383255813953488,0.07
6,SPY210521C00220000,2021-03-31 9:46AM EDT,220.0,176.21,196.11,196.62,0.0,-,1,2,0.00%,196.365,2021-05-21,0.07397260273972603,C,416.74,1.8942727272727273,0.07
7,SPY210521C00225000,2020-10-28 11:46AM EDT,225.0,107.77,138.16,140.01,0.0,-,-,5,0.00%,139.08499999999998,2021-05-21,0.07397260273972603,C,416.74,1.852177777777778,0.07
8,SPY210521C00230000,2021-04-07 10:32AM EDT,230.0,176.9,186.11,186.61,0.0,-,33,33,0.00%,186.36,2021-05-21,0.07397260273972603,C,416.74,1.8119130434782609,0.07
9,SPY210521C00235000,2021-02-16 1:25PM EDT,235.0,158.17,156.38,157.48,0.0,-,2,1,0.00%,156.93,2021-05-21,0.07397260273972603,C,416.74,1.7733617021276595,0.07
10,SPY210521C00240000,2021-03-15 10:58AM EDT,240.0,153.85,173.17,173.65,0.0,-,1,0,0.00%,173.41,2021-05-21,0.07397260273972603,C,416.74,1.7364166666666667,0.07
11,SPY210521C00245000,2021-03-09 12:04PM EDT,245.0,143.96,165.46,166.3,0.0,-,15,0,0.00%,165.88,2021-05-21,0.07397260273972603,C,416.74,1.7009795918367348,0.07
12,SPY210521C00250000,2021-03-31 2:02PM EDT,250.0,147.72,166.13,166.64,0.0,-,4,4,0.00%,166.385,2021-05-21,0.07397260273972603,C,416.74,1.66696,0.07
13,SPY210521C00255000,2021-04-09 2:49PM EDT,255.0,155.18,161.13,161.64,0.0,-,2,1,0.00%,161.385,2021-05-21,0.07397260273972603,C,416.74,1.6342745098039215,0.07
14,SPY210521C00260000,2021-04-09 2:49PM EDT,260.0,150.19,156.14,156.65,0.0,-,2,3,0.00%,156.39499999999998,2021-05-21,0.07397260273972603,C,416.74,1.6028461538461538,0.07
15,SPY210521C00265000,2021-04-20 11:22AM EDT,265.0,146.5,151.14,151.65,0.0,-,5,8,0.00%,151.39499999999998,2021-05-21,0.07397260273972603,C,416.74,1.5726037735849057,0.07
16,SPY210521C00270000,2021-04-20 12:12PM EDT,270.0,141.95,146.15,146.66,0.0,-,2,12,0.00%,146.405,2021-05-21,0.07397260273972603,C,416.74,1.5434814814814815,0.07
17,SPY210521C00271000,2021-03-12 12:45PM EDT,271.0,121.64,139.52,140.34,0.0,-,2,0,0.00%,139.93,2021-05-21,0.07397260273972603,C,416.74,1.5377859778597787,0.07
18,SPY210521C00272000,2021-02-08 3:13PM EDT,272.0,118.19,118.38,118.79,0.0,-,4,3,0.00%,118.58500000000001,2021-05-21,0.07397260273972603,C,416.74,1.5321323529411766,0.07
19,SPY210521C00273000,2021-02-25 1:53PM EDT,273.0,111.87,123.12,123.9,0.0,-,-,0,0.00%,123.51,2021-05-21,0.07397260273972603,C,416.74,1.5265201465201466,0.07
20,SPY210521C00274000,2021-02-25 1:53PM EDT,274.0,110.88,122.13,122.91,0.0,-,-,0,0.00%,122.52,2021-05-21,0.07397260273972603,C,416.74,1.520948905109489,0.07
21,SPY210521C00275000,2021-04-12 1:13PM EDT,275.0,136.53,141.15,141.65,0.0,-,1,8,0.00%,141.4,2021-05-21,0.07397260273972603,C,416.74,1.5154181818181818,0.07
22,SPY210521C00276000,2021-03-24 9:53AM EDT,276.0,115.32,140.16,140.65,0.0,-,4,4,0.00%,140.405,2021-05-21,0.07397260273972603,C,416.74,1.509927536231884,0.07
23,SPY210521C00279000,2021-02-25 1:30PM EDT,279.0,107.35,117.16,117.94,0.0,-,-,0,0.00%,117.55,2021-05-21,0.07397260273972603,C,416.74,1.4936917562724015,0.07
24,SPY210521C00280000,2021-03-19 3:44PM EDT,280.0,111.77,136.72,137.17,0.0,-,2,3,60.84%,136.945,2021-05-21,0.07397260273972603,C,416.74,1.488357142857143,0.07
25,SPY210521C00281000,2021-03-17 10:38AM EDT,281.0,113.5,135.74,136.07,0.0,-,34,0,58.69%,135.905,2021-05-21,0.07397260273972603,C,416.74,1.4830604982206406,0.07
26,SPY210521C00282000,2021-03-02 12:25PM EDT,282.0,105.75,117.63,118.02,0.0,-,1,0,0.00%,117.82499999999999,2021-05-21,0.07397260273972603,C,416.74,1.4778014184397164,0.07
27,SPY210521C00283000,2021-02-25 12:21PM EDT,283.0,107.05,113.21,113.98,0.0,-,40,0,0.00%,113.595,2021-05-21,0.07397260273972603,C,416.74,1.4725795053003534,0.07
28,SPY210521C00284000,2021-01-25 3:11PM EDT,284.0,101.38,108.98,109.37,0.0,-,40,65,0.00%,109.17500000000001,2021-05-21,0.07397260273972603,C,416.74,1.467394366197183,0.07
29,SPY210521C00285000,2021-04-22 12:30PM EDT,285.0,131.51,131.17,131.66,0.0,-,12,12,0.00%,131.415,2021-05-21,0.07397260273972603,C,416.74,1.4622456140350877,0.07
30,SPY210521C00286000,2021-02-25 11:27AM EDT,286.0,104.63,110.23,111.0,0.0,-,20,0,0.00%,110.61500000000001,2021-05-21,0.07397260273972603,C,416.74,1.4571328671328672,0.07
31,SPY210521C00287000,2021-03-30 3:58PM EDT,287.0,107.12,129.17,129.68,0.0,-,40,4,0.00%,129.425,2021-05-21,0.07397260273972603,C,416.74,1.4520557491289199,0.07
32,SPY210521C00288000,2021-03-24 1:09PM EDT,288.0,103.51,128.18,128.67,0.0,-,4,4,0.00%,128.425,2021-05-21,0.07397260273972603,C,416.74,1.4470138888888888,0.07
33,SPY210521C00289000,2021-03-30 3:58PM EDT,289.0,105.14,127.18,127.67,0.0,-,8,13,0.00%,127.42500000000001,2021-05-21,0.07397260273972603,C,416.74,1.442006920415225,0.07
34,SPY210521C00290000,2021-03-26 9:46AM EDT,290.0,101.7,126.17,126.67,0.0,-,1,26,0.00%,126.42,2021-05-21,0.07397260273972603,C,416.74,1.4370344827586208,0.07
35,SPY210521C00291000,2021-03-31 11:03AM EDT,291.0,106.38,125.18,125.66,0.0,-,4,4,0.00%,125.42,2021-05-21,0.07397260273972603,C,416.74,1.4320962199312715,0.07
36,SPY210521C00292000,2021-01-29 4:14PM EDT,292.0,84.73,0.0,0.0,0.0,-,3,0,0.00%,0.0,2021-05-21,0.07397260273972603,C,416.74,1.4271917808219179,0.07
37,SPY210521C00293000,2021-04-07 3:45PM EDT,293.0,113.85,123.19,123.68,0.0,-,4,4,0.00%,123.435,2021-05-21,0.07397260273972603,C,416.74,1.422320819112628,0.07
38,SPY210521C00294000,2021-04-01 3:59PM EDT,294.0,106.86,122.19,122.68,0.0,-,1,0,0.00%,122.435,2021-05-21,0.07397260273972603,C,416.74,1.417482993197279,0.07
39,SPY210521C00295000,2021-03-18 3:15PM EDT,295.0,97.98,121.76,122.21,0.0,-,7,0,54.98%,121.985,2021-05-21,0.07397260273972603,C,416.74,1.412677966101695,0.07
40,SPY210521C00296000,2020-11-17 10:47AM EDT,296.0,68.65,73.86,74.65,0.0,-,-,1,0.00%,74.255,2021-05-21,0.07397260273972603,C,416.74,1.4079054054054054,0.07
41,SPY210521C00297000,2021-04-07 12:58PM EDT,297.0,109.28,119.19,119.68,0.0,-,1,4,0.00%,119.435,2021-05-21,0.07397260273972603,C,416.74,1.4031649831649833,0.07
42,SPY210521C00298000,2021-03-18 2:06PM EDT,298.0,97.75,118.77,119.21,0.0,-,18,0,53.66%,118.99,2021-05-21,0.07397260273972603,C,416.74,1.3984563758389261,0.07
