,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210521C00170000,2021-02-23 5:01PM EDT,170.0,218.36,219.85,220.58,0.0,-,2,0,0.00%,220.215,2021-05-21,0.11232876712328767,C,411.49,2.420529411764706,0.07
1,SPY210521C00185000,2021-02-24 4:58PM EDT,185.0,206.51,210.73,211.53,0.0,-,2,0,0.00%,211.13,2021-05-21,0.11232876712328767,C,411.49,2.2242702702702704,0.07
2,SPY210521C00200000,2021-03-30 3:57PM EDT,200.0,193.73,210.4,211.24,0.0,-,6,7,0.00%,210.82,2021-05-21,0.11232876712328767,C,411.49,2.0574500000000002,0.07
3,SPY210521C00210000,2021-02-26 5:02PM EDT,210.0,170.61,185.8,186.61,0.0,-,3,0,0.00%,186.205,2021-05-21,0.11232876712328767,C,411.49,1.9594761904761906,0.07
4,SPY210521C00215000,2021-03-22 10:58AM EDT,215.0,177.22,195.41,196.25,0.0,-,-,3,0.00%,195.82999999999998,2021-05-21,0.11232876712328767,C,411.49,1.913906976744186,0.07
5,SPY210521C00220000,2021-03-31 9:46AM EDT,220.0,176.21,190.42,191.26,0.0,-,1,2,0.00%,190.83999999999997,2021-05-21,0.11232876712328767,C,411.49,1.870409090909091,0.07
6,SPY210521C00225000,2020-10-28 11:46AM EDT,225.0,107.77,138.16,140.01,0.0,-,-,5,0.00%,139.08499999999998,2021-05-21,0.11232876712328767,C,411.49,1.8288444444444445,0.07
7,SPY210521C00230000,2021-04-07 10:29AM EDT,230.0,176.9,180.43,181.27,0.0,-,33,33,0.00%,180.85000000000002,2021-05-21,0.11232876712328767,C,411.49,1.789086956521739,0.07
8,SPY210521C00235000,2021-02-16 1:25PM EDT,235.0,158.17,156.38,157.48,0.0,-,2,1,0.00%,156.93,2021-05-21,0.11232876712328767,C,411.49,1.7510212765957447,0.07
9,SPY210521C00240000,2021-03-15 10:58AM EDT,240.0,153.85,170.45,171.29,0.0,-,1,0,0.00%,170.87,2021-05-21,0.11232876712328767,C,411.49,1.7145416666666666,0.07
10,SPY210521C00245000,2021-03-09 12:04PM EDT,245.0,143.96,165.46,166.3,0.0,-,15,0,0.00%,165.88,2021-05-21,0.11232876712328767,C,411.49,1.6795510204081634,0.07
11,SPY210521C00250000,2021-03-31 2:02PM EDT,250.0,147.72,160.47,161.3,0.0,-,4,4,0.00%,160.885,2021-05-21,0.11232876712328767,C,411.49,1.64596,0.07
12,SPY210521C00255000,2021-04-09 2:49PM EDT,255.0,155.18,155.48,156.31,26.98,+21.05%,2,37,0.00%,155.89499999999998,2021-05-21,0.11232876712328767,C,411.49,1.613686274509804,0.07
13,SPY210521C00260000,2021-04-09 2:49PM EDT,260.0,150.19,150.49,151.32,18.49,+14.04%,2,2,0.00%,150.905,2021-05-21,0.11232876712328767,C,411.49,1.5826538461538462,0.07
14,SPY210521C00265000,2021-03-17 11:05AM EDT,265.0,128.7,145.5,146.33,0.0,-,26,8,0.00%,145.91500000000002,2021-05-21,0.11232876712328767,C,411.49,1.5527924528301886,0.07
15,SPY210521C00270000,2021-04-01 2:03PM EDT,270.0,129.9,140.52,141.34,0.0,-,2,12,0.00%,140.93,2021-05-21,0.11232876712328767,C,411.49,1.524037037037037,0.07
16,SPY210521C00271000,2021-03-12 12:45PM EDT,271.0,121.64,139.52,140.34,0.0,-,2,0,0.00%,139.93,2021-05-21,0.11232876712328767,C,411.49,1.5184132841328413,0.07
17,SPY210521C00272000,2021-02-08 3:13PM EDT,272.0,118.19,118.38,118.79,0.0,-,4,3,0.00%,118.58500000000001,2021-05-21,0.11232876712328767,C,411.49,1.5128308823529413,0.07
18,SPY210521C00273000,2021-02-25 1:53PM EDT,273.0,111.87,123.12,123.9,0.0,-,-,0,0.00%,123.51,2021-05-21,0.11232876712328767,C,411.49,1.5072893772893774,0.07
19,SPY210521C00274000,2021-02-25 1:53PM EDT,274.0,110.88,122.13,122.91,0.0,-,-,0,0.00%,122.52,2021-05-21,0.11232876712328767,C,411.49,1.5017883211678833,0.07
20,SPY210521C00275000,2021-03-30 3:52PM EDT,275.0,119.58,135.53,136.35,0.0,-,4,7,0.00%,135.94,2021-05-21,0.11232876712328767,C,411.49,1.4963272727272727,0.07
21,SPY210521C00276000,2021-03-24 9:53AM EDT,276.0,115.32,134.54,135.35,0.0,-,4,4,0.00%,134.945,2021-05-21,0.11232876712328767,C,411.49,1.4909057971014492,0.07
22,SPY210521C00279000,2021-02-25 1:30PM EDT,279.0,107.35,117.16,117.94,0.0,-,-,0,0.00%,117.55,2021-05-21,0.11232876712328767,C,411.49,1.4748745519713262,0.07
23,SPY210521C00280000,2021-03-19 3:44PM EDT,280.0,111.77,130.55,131.36,0.0,-,2,3,0.00%,130.955,2021-05-21,0.11232876712328767,C,411.49,1.469607142857143,0.07
24,SPY210521C00281000,2021-03-17 10:38AM EDT,281.0,113.5,129.55,130.36,0.0,-,34,0,0.00%,129.955,2021-05-21,0.11232876712328767,C,411.49,1.4643772241992883,0.07
25,SPY210521C00282000,2021-03-02 12:25PM EDT,282.0,105.75,117.63,118.02,0.0,-,1,0,0.00%,117.82499999999999,2021-05-21,0.11232876712328767,C,411.49,1.4591843971631207,0.07
26,SPY210521C00283000,2021-02-25 12:21PM EDT,283.0,107.05,113.21,113.98,0.0,-,40,0,0.00%,113.595,2021-05-21,0.11232876712328767,C,411.49,1.4540282685512367,0.07
27,SPY210521C00284000,2021-01-25 3:11PM EDT,284.0,101.38,108.98,109.37,0.0,-,40,65,0.00%,109.17500000000001,2021-05-21,0.11232876712328767,C,411.49,1.4489084507042254,0.07
