,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210416C00165000,2021-01-06 12:41PM EDT,165.0,210.2,222.48,223.7,0.0,-,1,1,0.00%,223.08999999999997,2021-04-16,0.057534246575342465,C,389.7,2.361818181818182,0.08
1,SPY210416C00175000,2020-12-18 10:40AM EDT,175.0,195.7,199.35,200.23,0.0,-,-,2,0.00%,199.79,2021-04-16,0.057534246575342465,C,389.7,2.226857142857143,0.08
2,SPY210416C00180000,2021-02-01 10:31AM EDT,180.0,194.0,204.46,205.21,0.0,-,1,1,0.00%,204.835,2021-04-16,0.057534246575342465,C,389.7,2.165,0.08
3,SPY210416C00200000,2021-03-18 3:27PM EDT,200.0,186.25,189.9,190.43,-5.75,-2.99%,1,2,122.90%,190.16500000000002,2021-04-16,0.057534246575342465,C,389.7,1.9485,0.08
4,SPY210416C00210000,2021-02-26 4:53PM EDT,210.0,173.32,179.89,180.42,0.0,-,1,0,114.36%,180.15499999999997,2021-04-16,0.057534246575342465,C,389.7,1.8557142857142856,0.08
5,SPY210416C00220000,2021-02-12 4:28PM EDT,220.0,171.37,173.7,174.62,0.0,-,5,6,163.97%,174.16,2021-04-16,0.057534246575342465,C,389.7,1.7713636363636363,0.08
6,SPY210416C00225000,2021-01-11 11:11AM EDT,225.0,154.74,165.45,166.02,0.0,-,1,0,117.09%,165.735,2021-04-16,0.057534246575342465,C,389.7,1.732,0.08
7,SPY210416C00230000,2021-03-19 9:38AM EDT,230.0,159.4,159.92,160.44,0.0,-,33,33,99.90%,160.18,2021-04-16,0.057534246575342465,C,389.7,1.6943478260869564,0.08
8,SPY210416C00240000,2021-03-11 1:03PM EDT,240.0,153.44,149.93,150.45,0.0,-,3,0,92.97%,150.19,2021-04-16,0.057534246575342465,C,389.7,1.62375,0.08
9,SPY210416C00245000,2020-10-29 10:32AM EDT,245.0,88.49,118.39,120.04,0.0,-,-,5,0.00%,119.215,2021-04-16,0.057534246575342465,C,389.7,1.5906122448979592,0.08
10,SPY210416C00250000,2021-03-19 12:05PM EDT,250.0,141.0,139.95,140.47,0.0,-,3,12,86.52%,140.20999999999998,2021-04-16,0.057534246575342465,C,389.7,1.5588,0.08
11,SPY210416C00255000,2021-03-15 10:33AM EDT,255.0,138.71,134.96,135.46,0.0,-,-,2,83.11%,135.21,2021-04-16,0.057534246575342465,C,389.7,1.528235294117647,0.08
12,SPY210416C00260000,2021-03-23 2:45PM EDT,260.0,131.35,129.95,130.47,0.0,-,2,12,79.74%,130.20999999999998,2021-04-16,0.057534246575342465,C,389.7,1.4988461538461537,0.08
13,SPY210416C00265000,2021-02-05 4:47PM EDT,265.0,123.14,118.48,119.06,0.0,-,1,30,0.00%,118.77000000000001,2021-04-16,0.057534246575342465,C,389.7,1.470566037735849,0.08
14,SPY210416C00270000,2021-03-17 3:32PM EDT,270.0,127.45,119.99,120.49,0.0,-,1,3,73.88%,120.24,2021-04-16,0.057534246575342465,C,389.7,1.4433333333333334,0.08
15,SPY210416C00272000,2021-01-19 1:05AM EDT,272.0,100.0,117.89,118.71,0.0,-,-,0,73.83%,118.3,2021-04-16,0.057534246575342465,C,389.7,1.432720588235294,0.08
16,SPY210416C00274000,2021-02-02 4:58PM EDT,274.0,108.9,101.93,102.93,0.0,-,-,2,0.00%,102.43,2021-04-16,0.057534246575342465,C,389.7,1.4222627737226277,0.08
17,SPY210416C00275000,2021-03-19 10:43AM EDT,275.0,114.16,115.0,115.5,0.0,-,12,12,70.85%,115.25,2021-04-16,0.057534246575342465,C,389.7,1.417090909090909,0.08
18,SPY210416C00277000,2021-03-16 11:32AM EDT,277.0,120.69,112.99,113.51,0.0,-,1,0,69.58%,113.25,2021-04-16,0.057534246575342465,C,389.7,1.4068592057761733,0.08
19,SPY210416C00278000,2020-12-16 1:36PM EDT,278.0,93.15,97.83,98.61,0.0,-,-,76,0.00%,98.22,2021-04-16,0.057534246575342465,C,389.7,1.401798561151079,0.08
20,SPY210416C00279000,2021-03-04 2:32PM EDT,279.0,97.04,111.02,111.51,0.0,-,1,0,68.60%,111.265,2021-04-16,0.057534246575342465,C,389.7,1.396774193548387,0.08
21,SPY210416C00280000,2021-03-18 12:55PM EDT,280.0,114.85,110.02,110.52,0.0,-,3,0,68.07%,110.27,2021-04-16,0.057534246575342465,C,389.7,1.3917857142857142,0.08
22,SPY210416C00281000,2021-03-15 11:41AM EDT,281.0,111.91,109.0,109.51,0.0,-,1,0,67.14%,109.255,2021-04-16,0.057534246575342465,C,389.7,1.386832740213523,0.08
23,SPY210416C00282000,2020-11-20 12:17PM EDT,282.0,78.0,90.6,91.24,0.0,-,2,2,0.00%,90.91999999999999,2021-04-16,0.057534246575342465,C,389.7,1.3819148936170211,0.08
