,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210521C00165000,2021-04-09 2:15PM EDT,165.0,244.77,250.01,250.34,0.0,-,1,1,0.00%,250.175,2021-05-21,0.043835616438356165,C,415.62,2.5189090909090908,0.07
1,SPY210521C00170000,2021-02-23 5:01PM EDT,170.0,218.36,219.85,220.58,0.0,-,2,0,0.00%,220.215,2021-05-21,0.043835616438356165,C,415.62,2.4448235294117646,0.07
2,SPY210521C00185000,2021-02-24 4:58PM EDT,185.0,206.51,210.73,211.53,0.0,-,2,0,0.00%,211.13,2021-05-21,0.043835616438356165,C,415.62,2.2465945945945944,0.07
3,SPY210521C00200000,2021-04-30 1:45PM EDT,200.0,217.4,215.02,215.36,0.0,-,1,7,0.00%,215.19,2021-05-21,0.043835616438356165,C,415.62,2.0781,0.07
4,SPY210521C00210000,2021-02-26 5:02PM EDT,210.0,170.61,185.8,186.61,0.0,-,3,0,0.00%,186.205,2021-05-21,0.043835616438356165,C,415.62,1.979142857142857,0.07
5,SPY210521C00215000,2021-03-22 10:58AM EDT,215.0,177.22,200.05,200.45,0.0,-,-,3,0.00%,200.25,2021-05-21,0.043835616438356165,C,415.62,1.9331162790697676,0.07
6,SPY210521C00220000,2021-03-31 9:46AM EDT,220.0,176.21,197.54,197.9,0.0,-,1,0,169.41%,197.72,2021-05-21,0.043835616438356165,C,415.62,1.8891818181818183,0.07
7,SPY210521C00225000,2020-10-28 11:46AM EDT,225.0,107.77,138.16,140.01,0.0,-,-,5,0.00%,139.08499999999998,2021-05-21,0.043835616438356165,C,415.62,1.8472,0.07
8,SPY210521C00230000,2021-04-30 9:33AM EDT,230.0,187.7,185.03,185.37,0.0,-,7,33,0.00%,185.2,2021-05-21,0.043835616438356165,C,415.62,1.8070434782608695,0.07
9,SPY210521C00235000,2021-02-16 1:25PM EDT,235.0,158.17,156.38,157.48,0.0,-,2,1,0.00%,156.93,2021-05-21,0.043835616438356165,C,415.62,1.7685957446808511,0.07
10,SPY210521C00240000,2021-03-15 10:58AM EDT,240.0,153.85,173.17,173.65,0.0,-,1,0,0.00%,173.41,2021-05-21,0.043835616438356165,C,415.62,1.7317500000000001,0.07
11,SPY210521C00245000,2021-03-09 12:04PM EDT,245.0,143.96,165.46,166.3,0.0,-,15,0,0.00%,165.88,2021-05-21,0.043835616438356165,C,415.62,1.696408163265306,0.07
12,SPY210521C00250000,2021-03-31 2:02PM EDT,250.0,147.72,167.56,167.92,0.0,-,4,4,139.92%,167.74,2021-05-21,0.043835616438356165,C,415.62,1.66248,0.07
13,SPY210521C00255000,2021-04-09 2:49PM EDT,255.0,155.18,160.05,160.38,0.0,-,2,0,0.00%,160.215,2021-05-21,0.043835616438356165,C,415.62,1.6298823529411766,0.07
14,SPY210521C00260000,2021-04-09 2:49PM EDT,260.0,150.19,155.05,155.38,0.0,-,2,3,0.00%,155.215,2021-05-21,0.043835616438356165,C,415.62,1.5985384615384615,0.07
15,SPY210521C00265000,2021-04-20 11:22AM EDT,265.0,146.5,150.05,150.38,0.0,-,5,8,0.00%,150.215,2021-05-21,0.043835616438356165,C,415.62,1.568377358490566,0.07
16,SPY210521C00270000,2021-04-20 12:12PM EDT,270.0,141.95,145.07,145.38,0.0,-,2,12,0.00%,145.225,2021-05-21,0.043835616438356165,C,415.62,1.5393333333333334,0.07
17,SPY210521C00271000,2021-03-12 12:45PM EDT,271.0,121.64,139.52,140.34,0.0,-,2,0,0.00%,139.93,2021-05-21,0.043835616438356165,C,415.62,1.5336531365313653,0.07
18,SPY210521C00272000,2021-02-08 3:13PM EDT,272.0,118.19,118.38,118.79,0.0,-,4,3,0.00%,118.58500000000001,2021-05-21,0.043835616438356165,C,415.62,1.528014705882353,0.07
19,SPY210521C00273000,2021-02-25 1:53PM EDT,273.0,111.87,123.12,123.9,0.0,-,-,0,0.00%,123.51,2021-05-21,0.043835616438356165,C,415.62,1.5224175824175825,0.07
20,SPY210521C00274000,2021-02-25 1:53PM EDT,274.0,110.88,122.13,122.91,0.0,-,-,0,0.00%,122.52,2021-05-21,0.043835616438356165,C,415.62,1.5168613138686131,0.07
21,SPY210521C00275000,2021-04-12 1:13PM EDT,275.0,136.53,140.07,140.38,0.0,-,1,8,0.00%,140.225,2021-05-21,0.043835616438356165,C,415.62,1.5113454545454545,0.07
22,SPY210521C00276000,2021-03-24 9:53AM EDT,276.0,115.32,140.16,140.65,0.0,-,4,4,96.63%,140.405,2021-05-21,0.043835616438356165,C,415.62,1.5058695652173912,0.07
23,SPY210521C00279000,2021-02-25 1:30PM EDT,279.0,107.35,117.16,117.94,0.0,-,-,0,0.00%,117.55,2021-05-21,0.043835616438356165,C,415.62,1.4896774193548388,0.07
24,SPY210521C00280000,2021-05-04 9:36AM EDT,280.0,136.25,133.8,134.07,24.48,+21.90%,2,3,0.00%,133.935,2021-05-21,0.043835616438356165,C,415.62,1.484357142857143,0.07
25,SPY210521C00281000,2021-03-17 10:38AM EDT,281.0,113.5,135.74,136.07,0.0,-,34,0,101.51%,135.905,2021-05-21,0.043835616438356165,C,415.62,1.4790747330960854,0.07
26,SPY210521C00282000,2021-03-02 12:25PM EDT,282.0,105.75,117.63,118.02,0.0,-,1,0,0.00%,117.82499999999999,2021-05-21,0.043835616438356165,C,415.62,1.4738297872340427,0.07
27,SPY210521C00283000,2021-02-25 12:21PM EDT,283.0,107.05,113.21,113.98,0.0,-,40,0,0.00%,113.595,2021-05-21,0.043835616438356165,C,415.62,1.4686219081272085,0.07
28,SPY210521C00284000,2021-01-25 3:11PM EDT,284.0,101.38,108.98,109.37,0.0,-,40,65,0.00%,109.17500000000001,2021-05-21,0.043835616438356165,C,415.62,1.4634507042253522,0.07
29,SPY210521C00285000,2021-04-22 12:30PM EDT,285.0,131.51,130.08,130.39,0.0,-,12,12,0.00%,130.235,2021-05-21,0.043835616438356165,C,415.62,1.4583157894736842,0.07
30,SPY210521C00286000,2021-02-25 11:27AM EDT,286.0,104.63,110.23,111.0,0.0,-,20,0,0.00%,110.61500000000001,2021-05-21,0.043835616438356165,C,415.62,1.4532167832167833,0.07
31,SPY210521C00287000,2021-03-30 3:58PM EDT,287.0,107.12,132.5,132.79,0.0,-,40,4,124.93%,132.64499999999998,2021-05-21,0.043835616438356165,C,415.62,1.4481533101045296,0.07
32,SPY210521C00288000,2021-03-24 1:09PM EDT,288.0,103.51,128.18,128.67,0.0,-,4,4,88.26%,128.425,2021-05-21,0.043835616438356165,C,415.62,1.443125,0.07
