Moneyness,0.09315068493150686,0.16986301369863013,0.26575342465753427,0.3424657534246575,0.4191780821917808,0.5150684931506849,0.5917808219178082,0.6876712328767123,0.7643835616438356,0.8410958904109589,1.0904109589041096,1.3397260273972602,1.5890410958904109,1.6849315068493151,1.8383561643835618,2.5863013698630137
0.7505945945945945,,0.005,0.02,0.035,0.05,0.07500000000000001,0.065,0.14500000000000002,0.22500000000000003,0.315,0.7150000000000001,1.35,1.98,2.475,2.71,5.6
0.7574181818181818,0.005,0.01,0.025,0.035,0.055,0.08,0.095,0.16,0.26,0.355,0.81,1.4849999999999999,2.19,2.525,3.175,6.3
0.7643669724770642,0.005,0.01,0.025,0.04,0.060000000000000005,0.09,0.185,0.185,0.365,0.405,0.9199999999999999,1.685,2.44,0.0,4.29,7.15
0.7714444444444444,0.005,0.01,0.025,0.04,0.065,0.1,0.125,0.225,0.345,0.47,1.045,1.865,2.71,3.04,3.825,7.38
0.7786542056074766,0.005,0.01,0.025,0.045,0.07,0.11499999999999999,0.155,0.28,0.405,0.5449999999999999,1.185,2.115,3.0149999999999997,3.37,4.6450000000000005,7.955
0.7859999999999999,0.005,0.015,0.035,0.05,0.08,0.14,0.20500000000000002,0.32999999999999996,0.475,0.63,1.365,2.375,3.365,3.82,4.625,8.585
0.7934857142857142,0.005,0.015,0.035,0.055,0.09,0.16999999999999998,0.245,0.38,0.5549999999999999,0.74,1.5550000000000002,2.67,3.755,4.16,6.18,9.27
0.8011153846153846,0.005,0.015,0.035,0.060000000000000005,0.10500000000000001,0.20500000000000002,0.305,0.44499999999999995,0.655,0.87,1.79,3.02,4.175,4.625,5.615,10.66
0.8088932038834951,0.005,0.015,0.045,0.07,0.125,0.255,0.38,0.5549999999999999,0.7749999999999999,1.23,2.055,3.395,4.665,5.255,7.48,11.0
0.8168235294117647,0.005,0.015,0.05,0.08499999999999999,0.15000000000000002,0.32,0.485,0.665,0.9199999999999999,1.205,2.3600000000000003,3.835,5.2,5.725,6.86,11.65
0.8249108910891089,0.005,0.025,0.055,0.10500000000000001,0.19,0.405,0.585,0.8049999999999999,0.0,1.425,2.7249999999999996,4.335,5.8149999999999995,6.375,7.57,13.0
0.83316,0.005,0.025,0.065,0.135,0.245,0.5,0.72,0.99,1.33,1.7149999999999999,3.16,4.89,6.49,7.390000000000001,8.79,14.325
0.8415757575757575,0.01,0.025,0.08,0.185,0.325,0.63,0.89,1.1949999999999998,1.605,2.025,3.6550000000000002,5.555,7.244999999999999,7.915000000000001,9.245,15.645
0.8501632653061224,0.015,0.035,0.10500000000000001,0.265,0.43,0.79,1.0950000000000002,1.46,1.935,2.42,4.220000000000001,6.27,8.12,8.82,10.225000000000001,16.09
0.8589278350515464,0.015,0.045,0.14500000000000002,0.325,0.565,0.995,1.3599999999999999,1.8,2.3449999999999998,2.9,4.890000000000001,7.12,9.075,9.845,11.315,17.505
0.867875,0.015,0.055,0.20500000000000002,0.435,0.74,1.26,1.6949999999999998,2.215,2.85,3.455,5.635,8.055,10.18,10.985,12.52,20.0
0.8770105263157895,0.015,0.07,0.28,0.585,0.975,1.595,2.115,2.73,3.45,4.140000000000001,6.529999999999999,9.15,11.385000000000002,12.17,13.845,20.52
0.8863404255319148,0.025,0.10500000000000001,0.39,0.8,1.2850000000000001,2.035,2.6500000000000004,3.36,4.175000000000001,4.945,7.55,10.355,12.73,13.655000000000001,15.3,23.25
0.8958709677419354,0.025,0.14500000000000002,0.565,1.09,1.7,2.605,3.325,4.125,5.045,5.89,8.75,11.745000000000001,14.235,15.18,16.895,23.735
0.9056086956521738,0.045,0.225,0.8049999999999999,1.5,2.25,3.3449999999999998,4.17,5.0649999999999995,6.1,7.035,10.129999999999999,13.275,15.865,16.88,18.625,26.875
0.9155604395604395,0.065,0.355,1.17,2.0549999999999997,2.985,4.27,5.205,6.21,7.365,8.379999999999999,11.68,14.985,17.695,18.869999999999997,20.490000000000002,27.314999999999998
0.9257333333333333,0.125,0.5700000000000001,1.71,2.8200000000000003,3.925,5.43,6.470000000000001,7.609999999999999,8.855,9.94,13.465,16.865000000000002,19.634999999999998,20.625,22.494999999999997,30.155
0.9361348314606741,0.235,0.9299999999999999,2.485,3.8449999999999998,5.135,6.855,7.985,9.225000000000001,10.57,11.74,15.4,18.91,21.770000000000003,22.96,24.630000000000003,32.05
0.9467727272727272,0.455,1.525,3.58,5.18,6.65,8.555,9.78,11.09,12.525,13.73,17.564999999999998,21.14,24.005000000000003,25.21,26.9,34.19
0.957655172413793,0.935,2.5,5.05,6.87,8.465,10.54,11.855,13.215,14.71,15.98,19.884999999999998,23.5,26.395,27.6,29.29,36.625
0.9687906976744186,1.87,3.9400000000000004,6.9350000000000005,8.925,10.62,12.81,14.15,15.58,17.134999999999998,18.455,22.45,26.06,28.935000000000002,30.12,31.805,39.11
0.9801882352941176,3.4850000000000003,5.9399999999999995,9.25,11.345,13.105,15.370000000000001,16.74,18.189999999999998,19.795,21.119999999999997,25.145,28.735,31.59,32.775,34.48,42.05
0.9918571428571428,5.855,8.5,11.96,14.11,15.9,18.185000000000002,19.595,21.045,22.66,24.02,28.04,31.575000000000003,34.41,35.3,37.22,44.95
1.0038072289156625,8.925,11.55,15.025,17.18,18.950000000000003,21.229999999999997,22.62,24.09,25.72,27.045,31.02,34.504999999999995,37.3,38.33,40.01,47.25
1.016048780487805,12.515,15.0,18.395,20.509999999999998,22.255,24.5,25.88,27.32,28.925,30.255000000000003,34.17,37.56,40.295,41.325,42.94,49.75
1.0285925925925925,16.46,18.77,22.025,24.1,25.765,27.945,29.310000000000002,30.715,32.285,33.56999999999999,37.394999999999996,40.739999999999995,43.435,44.42,46.0,53.870000000000005
1.04145,20.630000000000003,22.765,25.78,27.835,29.445,31.555,32.894999999999996,34.25,35.785,37.055,40.74,43.995000000000005,46.615,47.59,49.105000000000004,55.35
1.0546329113924051,24.96,26.925,29.744999999999997,31.7,33.26,35.28,36.57,37.885,39.405,40.61,44.21,47.355,49.879999999999995,50.8,52.295,59.03
1.068153846153846,29.42,31.21,33.864999999999995,35.725,37.2,39.125,40.355000000000004,41.61,43.114999999999995,44.265,47.724999999999994,50.79,53.265,54.11,55.555,62.7
1.082025974025974,33.985,35.595,38.09,39.845,41.245,43.08,44.265,45.485,46.905,48.015,51.34,54.305,56.685,57.495000000000005,58.92,65.0
