,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210716C00185000,2021-05-28 1:43PM EDT,185.0,235.68,238.87,239.57,0.0,-,8,0,110.06%,239.22,2021-07-16,0.09315068493150686,C,424.31,2.2935675675675675,0.06
1,SPY210716C00200000,2021-05-21 3:35PM EDT,200.0,215.71,223.87,224.57,0.0,-,5,5,100.39%,224.22,2021-07-16,0.09315068493150686,C,424.31,2.12155,0.06
2,SPY210716C00210000,2021-01-19 1:10PM EDT,210.0,168.88,180.42,181.88,0.0,-,1,13,0.00%,181.14999999999998,2021-07-16,0.09315068493150686,C,424.31,2.0205238095238096,0.06
3,SPY210716C00215000,2021-02-01 2:51PM EDT,215.0,162.08,160.14,160.72,0.0,-,1,1,0.00%,160.43,2021-07-16,0.09315068493150686,C,424.31,1.9735348837209303,0.06
4,SPY210716C00220000,2021-01-29 12:24PM EDT,220.0,154.81,160.09,161.47,0.0,-,3,2,0.00%,160.78,2021-07-16,0.09315068493150686,C,424.31,1.9286818181818182,0.06
5,SPY210716C00230000,2021-04-09 12:01PM EDT,230.0,179.6,191.99,192.92,0.0,-,3,4,0.00%,192.45499999999998,2021-07-16,0.09315068493150686,C,424.31,1.8448260869565218,0.06
6,SPY210716C00235000,2021-05-10 10:31AM EDT,235.0,186.58,186.45,187.24,0.0,-,6,0,0.00%,186.845,2021-07-16,0.09315068493150686,C,424.31,1.8055744680851065,0.06
7,SPY210716C00240000,2021-04-05 10:21AM EDT,240.0,165.81,176.21,176.58,0.0,-,-,0,0.00%,176.395,2021-07-16,0.09315068493150686,C,424.31,1.7679583333333333,0.06
8,SPY210716C00245000,2021-04-12 9:45AM EDT,245.0,166.66,166.98,167.46,0.0,-,2,0,0.00%,167.22,2021-07-16,0.09315068493150686,C,424.31,1.731877551020408,0.06
9,SPY210716C00250000,2021-06-02 11:23AM EDT,250.0,171.01,173.86,174.58,0.0,-,4,5,73.05%,174.22000000000003,2021-07-16,0.09315068493150686,C,424.31,1.69724,0.06
10,SPY210716C00255000,2021-03-15 12:04AM EDT,255.0,134.56,0.0,0.0,0.0,-,2,0,0.00%,0.0,2021-07-16,0.09315068493150686,C,424.31,1.6639607843137254,0.06
11,SPY210716C00260000,2021-05-06 11:35AM EDT,260.0,157.01,161.88,162.82,0.0,-,-,0,0.00%,162.35,2021-07-16,0.09315068493150686,C,424.31,1.6319615384615385,0.06
12,SPY210716C00270000,2021-03-09 11:18AM EDT,270.0,119.11,138.52,139.0,0.0,-,2,6,0.00%,138.76,2021-07-16,0.09315068493150686,C,424.31,1.5715185185185185,0.06
13,SPY210716C00280000,2021-05-19 9:31AM EDT,280.0,127.05,143.86,144.6,0.0,-,10,21,59.38%,144.23000000000002,2021-07-16,0.09315068493150686,C,424.31,1.5153928571428572,0.06
14,SPY210716C00290000,2021-05-11 12:50PM EDT,290.0,123.27,133.02,133.91,0.0,-,1,75,0.00%,133.465,2021-07-16,0.09315068493150686,C,424.31,1.4631379310344828,0.06
15,SPY210716C00295000,2021-05-12 2:50PM EDT,295.0,113.76,128.83,129.63,0.0,-,57,83,53.42%,129.23000000000002,2021-07-16,0.09315068493150686,C,424.31,1.4383389830508475,0.06
16,SPY210716C00300000,2021-06-02 10:24AM EDT,300.0,121.01,123.84,124.63,0.0,-,1,81,51.22%,124.235,2021-07-16,0.09315068493150686,C,424.31,1.4143666666666668,0.06
17,SPY210716C00301000,2021-05-13 11:47AM EDT,301.0,109.24,122.84,123.63,0.0,-,25,30,50.78%,123.235,2021-07-16,0.09315068493150686,C,424.31,1.4096677740863788,0.06
18,SPY210716C00302000,2021-05-20 9:31AM EDT,302.0,110.56,121.85,122.63,0.0,-,10,126,50.34%,122.24,2021-07-16,0.09315068493150686,C,424.31,1.405,0.06
19,SPY210716C00303000,2021-05-17 12:10AM EDT,303.0,107.66,120.85,121.63,0.0,-,-,72,49.90%,121.24,2021-07-16,0.09315068493150686,C,424.31,1.4003630363036303,0.06
20,SPY210716C00304000,2021-05-17 12:10AM EDT,304.0,106.92,119.85,120.63,0.0,-,-,17,49.46%,120.24,2021-07-16,0.09315068493150686,C,424.31,1.3957565789473685,0.06
21,SPY210716C00305000,2021-06-08 11:45AM EDT,305.0,117.02,118.87,119.63,0.0,-,10,29,49.05%,119.25,2021-07-16,0.09315068493150686,C,424.31,1.3911803278688524,0.06
22,SPY210716C00306000,2021-06-08 11:45AM EDT,306.0,116.0,117.87,118.64,0.0,-,10,49,48.83%,118.255,2021-07-16,0.09315068493150686,C,424.31,1.3866339869281046,0.06
23,SPY210716C00307000,2021-05-24 1:44PM EDT,307.0,113.11,116.85,117.64,0.0,-,-,150,48.39%,117.245,2021-07-16,0.09315068493150686,C,424.31,1.3821172638436483,0.06
24,SPY210716C00308000,2021-05-13 12:54PM EDT,308.0,103.14,115.85,116.64,0.0,-,47,50,48.00%,116.245,2021-07-16,0.09315068493150686,C,424.31,1.3776298701298701,0.06
25,SPY210716C00309000,2021-05-19 2:41PM EDT,309.0,100.14,114.85,115.64,0.0,-,100,117,47.56%,115.245,2021-07-16,0.09315068493150686,C,424.31,1.3731715210355988,0.06
26,SPY210716C00310000,2021-06-04 9:30AM EDT,310.0,110.8,113.87,114.64,0.0,-,1,496,47.12%,114.255,2021-07-16,0.09315068493150686,C,424.31,1.368741935483871,0.06
27,SPY210716C00311000,2021-05-24 9:39AM EDT,311.0,107.08,112.87,113.65,0.0,-,50,110,46.92%,113.26,2021-07-16,0.09315068493150686,C,424.31,1.3643408360128617,0.06
28,SPY210716C00312000,2021-06-07 10:53AM EDT,312.0,109.54,111.87,112.65,0.0,-,10,88,46.48%,112.26,2021-07-16,0.09315068493150686,C,424.31,1.3599679487179488,0.06
29,SPY210716C00313000,2021-05-24 12:48PM EDT,313.0,106.67,110.87,111.65,0.0,-,150,177,46.05%,111.26,2021-07-16,0.09315068493150686,C,424.31,1.3556230031948882,0.06
30,SPY210716C00314000,2021-05-24 9:39AM EDT,314.0,104.09,109.87,110.65,0.0,-,100,111,45.63%,110.26,2021-07-16,0.09315068493150686,C,424.31,1.3513057324840765,0.06
31,SPY210716C00315000,2021-06-07 10:57AM EDT,315.0,106.68,108.87,109.65,0.0,-,10,354,45.22%,109.26,2021-07-16,0.09315068493150686,C,424.31,1.347015873015873,0.06
32,SPY210716C00316000,2021-06-01 12:20PM EDT,316.0,104.1,107.88,108.65,0.0,-,4,487,44.78%,108.265,2021-07-16,0.09315068493150686,C,424.31,1.3427531645569621,0.06
33,SPY210716C00317000,2021-06-11 1:01PM EDT,317.0,106.37,106.86,107.66,5.26,+5.20%,1,1848,44.58%,107.25999999999999,2021-07-16,0.09315068493150686,C,424.31,1.3385173501577288,0.06
34,SPY210716C00318000,2021-06-03 12:06PM EDT,318.0,101.56,105.86,106.66,0.0,-,375,1443,44.14%,106.25999999999999,2021-07-16,0.09315068493150686,C,424.31,1.334308176100629,0.06
35,SPY210716C00319000,2021-06-08 3:40PM EDT,319.0,103.66,104.86,105.66,0.0,-,5,1323,43.73%,105.25999999999999,2021-07-16,0.09315068493150686,C,424.31,1.3301253918495297,0.06
36,SPY210716C00320000,2021-06-10 1:12PM EDT,320.0,103.63,103.87,104.66,0.0,-,12,1383,43.31%,104.265,2021-07-16,0.09315068493150686,C,424.31,1.32596875,0.06
37,SPY210716C00321000,2021-06-09 10:52AM EDT,321.0,101.99,102.87,103.67,0.0,-,1,215,43.07%,103.27000000000001,2021-07-16,0.09315068493150686,C,424.31,1.3218380062305295,0.06
38,SPY210716C00322000,2021-06-08 3:44PM EDT,322.0,100.51,101.87,102.67,0.0,-,3,54,42.65%,102.27000000000001,2021-07-16,0.09315068493150686,C,424.31,1.3177329192546583,0.06
39,SPY210716C00323000,2021-06-10 11:26AM EDT,323.0,100.2,100.87,101.67,0.0,-,2,156,42.24%,101.27000000000001,2021-07-16,0.09315068493150686,C,424.31,1.3136532507739938,0.06
40,SPY210716C00324000,2021-05-24 9:39AM EDT,324.0,94.21,99.91,100.68,0.0,-,1,53,41.99%,100.295,2021-07-16,0.09315068493150686,C,424.31,1.3095987654320989,0.06
41,SPY210716C00325000,2021-06-10 3:17PM EDT,325.0,98.7,98.88,99.68,0.0,-,7,500,41.58%,99.28,2021-07-16,0.09315068493150686,C,424.31,1.3055692307692308,0.06
42,SPY210716C00326000,2021-06-10 3:17PM EDT,326.0,97.68,97.88,98.68,0.0,-,6,185,41.16%,98.28,2021-07-16,0.09315068493150686,C,424.31,1.3015644171779142,0.06
43,SPY210716C00327000,2021-06-10 3:40PM EDT,327.0,96.56,96.88,97.68,0.0,-,8,504,40.75%,97.28,2021-07-16,0.09315068493150686,C,424.31,1.2975840978593272,0.06
44,SPY210716C00328000,2021-06-10 3:40PM EDT,328.0,95.56,95.88,96.68,0.0,-,8,304,40.33%,96.28,2021-07-16,0.09315068493150686,C,424.31,1.2936280487804879,0.06
45,SPY210716C00329000,2021-06-09 3:23PM EDT,329.0,94.38,94.88,95.69,0.0,-,5,183,40.09%,95.285,2021-07-16,0.09315068493150686,C,424.31,1.2896960486322189,0.06
46,SPY210716C00330000,2021-06-10 1:59PM EDT,330.0,94.13,93.88,94.69,0.0,-,9,776,39.67%,94.285,2021-07-16,0.09315068493150686,C,424.31,1.2857878787878787,0.06
47,SPY210716C00331000,2021-06-09 10:49AM EDT,331.0,93.57,92.88,93.69,0.0,-,1,321,39.26%,93.285,2021-07-16,0.09315068493150686,C,424.31,1.2819033232628398,0.06
48,SPY210716C00332000,2021-06-10 1:59PM EDT,332.0,92.12,91.88,92.69,0.0,-,11,266,38.84%,92.285,2021-07-16,0.09315068493150686,C,424.31,1.2780421686746988,0.06
49,SPY210716C00333000,2021-06-10 1:29PM EDT,333.0,90.83,90.88,91.7,0.0,-,1,14,38.57%,91.28999999999999,2021-07-16,0.09315068493150686,C,424.31,1.274204204204204,0.06
50,SPY210716C00334000,2021-05-20 3:51PM EDT,334.0,82.02,89.9,90.7,0.0,-,68,76,38.18%,90.30000000000001,2021-07-16,0.09315068493150686,C,424.31,1.2703892215568862,0.06
51,SPY210716C00335000,2021-06-09 12:59PM EDT,335.0,87.8,88.87,89.71,0.0,-,10,306,37.92%,89.28999999999999,2021-07-16,0.09315068493150686,C,424.31,1.2665970149253731,0.06
52,SPY210716C00336000,2021-05-14 1:32PM EDT,336.0,81.25,87.31,88.09,0.0,-,5,7,0.00%,87.7,2021-07-16,0.09315068493150686,C,424.31,1.262827380952381,0.06
53,SPY210716C00337000,2021-05-10 2:01PM EDT,337.0,85.11,84.83,85.31,0.0,-,18,20,0.00%,85.07,2021-07-16,0.09315068493150686,C,424.31,1.259080118694362,0.06
54,SPY210716C00338000,2021-05-27 3:43PM EDT,338.0,81.8,85.89,86.71,0.0,-,4,5,36.69%,86.3,2021-07-16,0.09315068493150686,C,424.31,1.255355029585799,0.06
55,SPY210716C00339000,2021-04-23 11:27AM EDT,339.0,78.61,76.69,77.84,0.0,-,1,3,0.00%,77.265,2021-07-16,0.09315068493150686,C,424.31,1.2516519174041298,0.06
56,SPY210716C00340000,2021-06-09 3:32PM EDT,340.0,82.11,83.9,84.72,0.0,-,4,197,36.01%,84.31,2021-07-16,0.09315068493150686,C,424.31,1.247970588235294,0.06
57,SPY210716C00341000,2021-05-21 3:34PM EDT,341.0,75.34,82.94,83.72,0.0,-,69,74,35.60%,83.33,2021-07-16,0.09315068493150686,C,424.31,1.2443108504398828,0.06
58,SPY210716C00342000,2021-06-09 10:03AM EDT,342.0,80.95,81.94,82.72,0.0,-,8,86,35.21%,82.33,2021-07-16,0.09315068493150686,C,424.31,1.2406725146198831,0.06
59,SPY210716C00343000,2021-05-28 3:28PM EDT,343.0,78.11,80.94,81.73,0.0,-,1,52,34.91%,81.33500000000001,2021-07-16,0.09315068493150686,C,424.31,1.2370553935860058,0.06
