,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210618C00100000,2021-02-09 12:12PM EDT,100.0,289.78,294.03,294.99,0.0,-,4,1,0.00%,294.51,2021-06-18,0.0958904109589041,C,410.28,4.102799999999999,0.07
1,SPY210618C00105000,2021-03-24 11:48AM EDT,105.0,286.84,310.99,311.69,0.0,-,2,0,296.92%,311.34000000000003,2021-06-18,0.0958904109589041,C,410.28,3.907428571428571,0.07
2,SPY210618C00110000,2020-07-09 5:05PM EDT,110.0,175.0,0.0,0.0,0.0,-,3,0,0.00%,0.0,2021-06-18,0.0958904109589041,C,410.28,3.7298181818181817,0.07
3,SPY210618C00115000,2020-09-03 11:40AM EDT,115.0,233.61,218.46,219.88,0.0,-,-,0,0.00%,219.17000000000002,2021-06-18,0.0958904109589041,C,410.28,3.5676521739130433,0.07
4,SPY210618C00120000,2020-12-17 4:15PM EDT,120.0,251.75,254.25,255.28,0.0,-,1,0,0.00%,254.765,2021-06-18,0.0958904109589041,C,410.28,3.4189999999999996,0.07
5,SPY210618C00125000,2020-06-22 9:47AM EDT,125.0,182.92,199.61,200.81,0.0,-,1,0,0.00%,200.21,2021-06-18,0.0958904109589041,C,410.28,3.28224,0.07
6,SPY210618C00130000,2020-07-09 5:05PM EDT,130.0,189.67,0.0,0.0,0.0,-,80,0,0.00%,0.0,2021-06-18,0.0958904109589041,C,410.28,3.1559999999999997,0.07
7,SPY210618C00135000,2021-03-18 2:51PM EDT,135.0,258.28,281.54,282.23,0.0,-,5,0,250.56%,281.885,2021-06-18,0.0958904109589041,C,410.28,3.039111111111111,0.07
8,SPY210618C00140000,2021-03-18 3:28PM EDT,140.0,252.3,276.55,277.24,0.0,-,10,2,243.15%,276.895,2021-06-18,0.0958904109589041,C,410.28,2.930571428571428,0.07
9,SPY210618C00145000,2021-03-18 3:57PM EDT,145.0,246.5,271.55,272.24,0.0,-,30,0,235.94%,271.895,2021-06-18,0.0958904109589041,C,410.28,2.8295172413793104,0.07
10,SPY210618C00150000,2021-04-30 2:38PM EDT,150.0,267.15,259.57,260.54,0.0,-,1,1,130.57%,260.055,2021-06-18,0.0958904109589041,C,410.28,2.7352,0.07
11,SPY210618C00155000,2020-09-17 1:54PM EDT,155.0,179.12,190.94,192.19,0.0,-,10,0,0.00%,191.565,2021-06-18,0.0958904109589041,C,410.28,2.646967741935484,0.07
12,SPY210618C00160000,2020-11-24 4:56PM EDT,160.0,203.36,208.93,209.57,0.0,-,10,0,0.00%,209.25,2021-06-18,0.0958904109589041,C,410.28,2.56425,0.07
13,SPY210618C00170000,2020-11-30 4:12PM EDT,170.0,191.41,201.67,202.73,0.0,-,11,0,0.00%,202.2,2021-06-18,0.0958904109589041,C,410.28,2.413411764705882,0.07
14,SPY210618C00175000,2021-03-18 2:49PM EDT,175.0,217.91,241.58,242.27,0.0,-,25,6,197.95%,241.925,2021-06-18,0.0958904109589041,C,410.28,2.344457142857143,0.07
15,SPY210618C00180000,2021-03-18 3:00PM EDT,180.0,213.17,236.59,237.28,0.0,-,89,7,192.33%,236.935,2021-06-18,0.0958904109589041,C,410.28,2.279333333333333,0.07
16,SPY210618C00185000,2021-05-06 9:39AM EDT,185.0,224.5,224.56,225.58,0.0,-,4,39,106.74%,225.07,2021-06-18,0.0958904109589041,C,410.28,2.2177297297297294,0.07
17,SPY210618C00190000,2021-04-26 11:49AM EDT,190.0,228.0,219.56,220.59,0.0,-,20,20,103.91%,220.075,2021-06-18,0.0958904109589041,C,410.28,2.1593684210526316,0.07
18,SPY210618C00195000,2021-03-12 10:44AM EDT,195.0,197.28,215.37,216.38,0.0,-,2,0,110.01%,215.875,2021-06-18,0.0958904109589041,C,410.28,2.1039999999999996,0.07
19,SPY210618C00200000,2021-04-30 10:56AM EDT,200.0,210.78,209.57,210.6,0.0,-,2,35,97.85%,210.08499999999998,2021-06-18,0.0958904109589041,C,410.28,2.0513999999999997,0.07
20,SPY210618C00205000,2021-03-18 3:00PM EDT,205.0,188.19,211.63,212.32,0.0,-,25,3,166.43%,211.975,2021-06-18,0.0958904109589041,C,410.28,2.0013658536585366,0.07
21,SPY210618C00210000,2021-03-22 3:57PM EDT,210.0,182.85,205.23,205.88,0.0,-,3,11,151.90%,205.555,2021-06-18,0.0958904109589041,C,410.28,1.9537142857142855,0.07
22,SPY210618C00215000,2021-03-18 2:49PM EDT,215.0,178.14,201.65,202.34,0.0,-,66,30,156.97%,201.995,2021-06-18,0.0958904109589041,C,410.28,1.9082790697674417,0.07
23,SPY210618C00220000,2021-05-13 10:42AM EDT,220.0,190.91,189.59,190.64,-11.21,-5.55%,10,29,87.26%,190.115,2021-06-18,0.0958904109589041,C,410.28,1.8649090909090908,0.07
24,SPY210618C00225000,2021-05-13 11:42AM EDT,225.0,185.23,184.59,185.65,-5.77,-3.02%,10,46,84.72%,185.12,2021-06-18,0.0958904109589041,C,410.28,1.8234666666666666,0.07
25,SPY210618C00230000,2021-03-18 3:00PM EDT,230.0,163.19,186.69,187.35,0.0,-,25,18,143.53%,187.01999999999998,2021-06-18,0.0958904109589041,C,410.28,1.7838260869565217,0.07
26,SPY210618C00235000,2021-04-08 1:58PM EDT,235.0,173.27,186.98,187.93,0.0,-,2,3,166.60%,187.45499999999998,2021-06-18,0.0958904109589041,C,410.28,1.7458723404255319,0.07
27,SPY210618C00240000,2021-05-10 11:23AM EDT,240.0,182.0,169.62,170.68,0.0,-,1,125,77.30%,170.15,2021-06-18,0.0958904109589041,C,410.28,1.7094999999999998,0.07
28,SPY210618C00245000,2021-04-13 11:02AM EDT,245.0,167.14,163.89,164.36,0.0,-,1,59,0.00%,164.125,2021-06-18,0.0958904109589041,C,410.28,1.674612244897959,0.07
29,SPY210618C00250000,2021-05-13 3:19PM EDT,250.0,161.32,159.64,160.71,-9.95,-5.81%,1,76,72.71%,160.175,2021-06-18,0.0958904109589041,C,410.28,1.64112,0.07
30,SPY210618C00255000,2021-05-07 3:39PM EDT,255.0,155.83,154.65,155.72,-11.71,-6.99%,1,47,70.36%,155.185,2021-06-18,0.0958904109589041,C,410.28,1.608941176470588,0.07
31,SPY210618C00260000,2021-05-12 12:56PM EDT,260.0,147.75,150.02,150.46,0.0,-,1,64,60.06%,150.24,2021-06-18,0.0958904109589041,C,410.28,1.5779999999999998,0.07
32,SPY210618C00265000,2021-05-13 2:42PM EDT,265.0,145.75,145.03,145.48,5.15,+3.66%,29,6091,58.59%,145.255,2021-06-18,0.0958904109589041,C,410.28,1.5482264150943394,0.07
33,SPY210618C00267000,2021-03-17 11:25AM EDT,267.0,127.2,149.82,150.4,0.0,-,40,0,113.68%,150.11,2021-06-18,0.0958904109589041,C,410.28,1.536629213483146,0.07
34,SPY210618C00269000,2020-08-11 12:15PM EDT,269.0,75.9,80.14,80.59,0.0,-,2,1,0.00%,80.36500000000001,2021-06-18,0.0958904109589041,C,410.28,1.5252044609665427,0.07
35,SPY210618C00270000,2021-05-07 9:30AM EDT,270.0,150.0,140.05,140.5,0.0,-,1,157,57.03%,140.275,2021-06-18,0.0958904109589041,C,410.28,1.5195555555555555,0.07
36,SPY210618C00271000,2020-12-07 1:36PM EDT,271.0,100.19,105.17,106.76,0.0,-,2,2,0.00%,105.965,2021-06-18,0.0958904109589041,C,410.28,1.5139483394833948,0.07
37,SPY210618C00272000,2021-05-06 12:12PM EDT,272.0,145.0,138.06,138.5,0.0,-,2,2,56.10%,138.28,2021-06-18,0.0958904109589041,C,410.28,1.5083823529411764,0.07
38,SPY210618C00273000,2021-04-19 3:40PM EDT,273.0,141.78,137.06,137.51,0.0,-,4,5,55.96%,137.285,2021-06-18,0.0958904109589041,C,410.28,1.5028571428571427,0.07
39,SPY210618C00275000,2021-05-04 9:47AM EDT,275.0,140.0,135.07,135.52,0.0,-,72,901,55.37%,135.29500000000002,2021-06-18,0.0958904109589041,C,410.28,1.4919272727272725,0.07
40,SPY210618C00276000,2021-03-25 2:48PM EDT,276.0,113.46,140.27,140.96,0.0,-,1,14,104.50%,140.615,2021-06-18,0.0958904109589041,C,410.28,1.4865217391304346,0.07
41,SPY210618C00277000,2021-04-19 3:43PM EDT,277.0,138.21,133.08,133.53,0.0,-,1,5,54.79%,133.305,2021-06-18,0.0958904109589041,C,410.28,1.4811552346570396,0.07
42,SPY210618C00279000,2021-01-08 12:54PM EDT,279.0,103.37,110.83,111.23,0.0,-,1,4,0.00%,111.03,2021-06-18,0.0958904109589041,C,410.28,1.470537634408602,0.07
43,SPY210618C00280000,2021-05-13 10:42AM EDT,280.0,130.98,130.09,130.54,-10.88,-7.67%,20,673,53.76%,130.315,2021-06-18,0.0958904109589041,C,410.28,1.465285714285714,0.07
44,SPY210618C00281000,2021-02-24 12:25PM EDT,281.0,110.34,115.61,116.55,0.0,-,6,5,0.00%,116.08,2021-06-18,0.0958904109589041,C,410.28,1.4600711743772241,0.07
45,SPY210618C00282000,2021-02-23 10:39AM EDT,282.0,102.93,108.91,109.76,0.0,-,-,1,0.00%,109.33500000000001,2021-06-18,0.0958904109589041,C,410.28,1.4548936170212765,0.07
46,SPY210618C00283000,2021-04-01 12:46PM EDT,283.0,117.45,134.61,135.27,0.0,-,2,2,105.34%,134.94,2021-06-18,0.0958904109589041,C,410.28,1.4497526501766784,0.07
47,SPY210618C00285000,2021-05-12 10:35AM EDT,285.0,125.38,125.12,125.56,0.0,-,1,1138,52.05%,125.34,2021-06-18,0.0958904109589041,C,410.28,1.4395789473684208,0.07
48,SPY210618C00286000,2021-03-03 3:31PM EDT,286.0,98.07,115.23,116.27,0.0,-,3,2,0.00%,115.75,2021-06-18,0.0958904109589041,C,410.28,1.4345454545454543,0.07
49,SPY210618C00289000,2021-03-29 3:50PM EDT,289.0,107.89,128.57,128.93,0.0,-,2,3,100.06%,128.75,2021-06-18,0.0958904109589041,C,410.28,1.4196539792387541,0.07
50,SPY210618C00290000,2021-05-07 3:39PM EDT,290.0,132.66,120.15,120.56,0.0,-,3,5895,49.85%,120.355,2021-06-18,0.0958904109589041,C,410.28,1.4147586206896552,0.07
51,SPY210618C00291000,2021-03-16 1:40PM EDT,291.0,105.85,124.81,125.43,0.0,-,2,17,91.44%,125.12,2021-06-18,0.0958904109589041,C,410.28,1.4098969072164949,0.07
52,SPY210618C00293000,2021-03-17 11:51AM EDT,293.0,102.1,123.97,124.65,0.0,-,45,0,95.29%,124.31,2021-06-18,0.0958904109589041,C,410.28,1.400273037542662,0.07
53,SPY210618C00295000,2021-05-07 10:37AM EDT,295.0,127.37,115.18,115.57,0.0,-,11,3735,47.90%,115.375,2021-06-18,0.0958904109589041,C,410.28,1.3907796610169492,0.07
