,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210521C00165000,2021-04-09 2:15PM EDT,165.0,244.77,252.72,253.03,0.0,-,1,1,0.00%,252.875,2021-05-21,0.04657534246575343,C,418.2,2.5345454545454547,0.07
1,SPY210521C00170000,2021-02-23 5:01PM EDT,170.0,218.36,219.85,220.58,0.0,-,2,0,0.00%,220.215,2021-05-21,0.04657534246575343,C,418.2,2.46,0.07
2,SPY210521C00185000,2021-02-24 4:58PM EDT,185.0,206.51,210.73,211.53,0.0,-,2,0,0.00%,211.13,2021-05-21,0.04657534246575343,C,418.2,2.2605405405405405,0.07
3,SPY210521C00200000,2021-04-30 1:45PM EDT,200.0,217.4,217.73,218.04,0.0,-,1,7,0.00%,217.885,2021-05-21,0.04657534246575343,C,418.2,2.0909999999999997,0.07
4,SPY210521C00210000,2021-02-26 5:02PM EDT,210.0,170.61,185.8,186.61,0.0,-,3,0,0.00%,186.205,2021-05-21,0.04657534246575343,C,418.2,1.9914285714285713,0.07
5,SPY210521C00215000,2021-03-22 10:58AM EDT,215.0,177.22,200.05,200.45,0.0,-,-,3,0.00%,200.25,2021-05-21,0.04657534246575343,C,418.2,1.9451162790697674,0.07
6,SPY210521C00220000,2021-03-31 9:46AM EDT,220.0,176.21,197.54,197.9,0.0,-,1,0,0.00%,197.72,2021-05-21,0.04657534246575343,C,418.2,1.9009090909090909,0.07
7,SPY210521C00225000,2020-10-28 11:46AM EDT,225.0,107.77,138.16,140.01,0.0,-,-,5,0.00%,139.08499999999998,2021-05-21,0.04657534246575343,C,418.2,1.8586666666666667,0.07
8,SPY210521C00230000,2021-04-30 9:33AM EDT,230.0,187.7,187.74,188.05,0.0,-,7,33,0.00%,187.895,2021-05-21,0.04657534246575343,C,418.2,1.8182608695652174,0.07
9,SPY210521C00235000,2021-02-16 1:25PM EDT,235.0,158.17,156.38,157.48,0.0,-,2,1,0.00%,156.93,2021-05-21,0.04657534246575343,C,418.2,1.7795744680851064,0.07
10,SPY210521C00240000,2021-03-15 10:58AM EDT,240.0,153.85,173.17,173.65,0.0,-,1,0,0.00%,173.41,2021-05-21,0.04657534246575343,C,418.2,1.7425,0.07
11,SPY210521C00245000,2021-03-09 12:04PM EDT,245.0,143.96,165.46,166.3,0.0,-,15,0,0.00%,165.88,2021-05-21,0.04657534246575343,C,418.2,1.7069387755102041,0.07
12,SPY210521C00250000,2021-03-31 2:02PM EDT,250.0,147.72,167.56,167.92,0.0,-,4,4,0.00%,167.74,2021-05-21,0.04657534246575343,C,418.2,1.6728,0.07
13,SPY210521C00255000,2021-04-09 2:49PM EDT,255.0,155.18,162.75,163.06,0.0,-,2,0,0.00%,162.905,2021-05-21,0.04657534246575343,C,418.2,1.64,0.07
14,SPY210521C00260000,2021-04-09 2:49PM EDT,260.0,150.19,157.75,158.07,0.0,-,2,3,0.00%,157.91,2021-05-21,0.04657534246575343,C,418.2,1.6084615384615384,0.07
15,SPY210521C00265000,2021-04-20 11:22AM EDT,265.0,146.5,152.75,153.07,0.0,-,5,8,0.00%,152.91,2021-05-21,0.04657534246575343,C,418.2,1.5781132075471698,0.07
16,SPY210521C00270000,2021-04-20 12:12PM EDT,270.0,141.95,147.76,148.08,0.0,-,2,12,0.00%,147.92000000000002,2021-05-21,0.04657534246575343,C,418.2,1.5488888888888888,0.07
17,SPY210521C00271000,2021-03-12 12:45PM EDT,271.0,121.64,139.52,140.34,0.0,-,2,0,0.00%,139.93,2021-05-21,0.04657534246575343,C,418.2,1.5431734317343173,0.07
18,SPY210521C00272000,2021-02-08 3:13PM EDT,272.0,118.19,118.38,118.79,0.0,-,4,3,0.00%,118.58500000000001,2021-05-21,0.04657534246575343,C,418.2,1.5374999999999999,0.07
