,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Mid,Maturity,Time to Maturity,Type,Spot,Moneyness,Fed Funds Rate (%)
0,SPY210416C00165000,2021-01-06 12:41PM EDT,165.0,210.2,222.48,223.7,0.0,-,1,1,0.00%,223.08999999999997,2021-04-16,0.04657534246575343,C,395.78,2.3986666666666663,0.08
1,SPY210416C00175000,2020-12-18 10:40AM EDT,175.0,195.7,199.35,200.23,0.0,-,-,2,0.00%,199.79,2021-04-16,0.04657534246575343,C,395.78,2.2616,0.08
2,SPY210416C00180000,2021-02-01 10:31AM EDT,180.0,194.0,204.46,205.21,0.0,-,1,1,0.00%,204.835,2021-04-16,0.04657534246575343,C,395.78,2.1987777777777775,0.08
3,SPY210416C00200000,2021-03-25 10:01AM EDT,200.0,186.25,195.42,195.93,0.0,-,1,2,119.34%,195.675,2021-04-16,0.04657534246575343,C,395.78,1.9788999999999999,0.08
4,SPY210416C00210000,2021-02-26 4:53PM EDT,210.0,173.32,185.74,186.32,0.0,-,1,0,118.56%,186.03,2021-04-16,0.04657534246575343,C,395.78,1.8846666666666665,0.08
5,SPY210416C00220000,2021-02-12 4:28PM EDT,220.0,171.37,173.7,174.62,0.0,-,5,6,0.00%,174.16,2021-04-16,0.04657534246575343,C,395.78,1.799,0.08
6,SPY210416C00225000,2021-01-11 11:11AM EDT,225.0,154.74,165.45,166.02,0.0,-,1,0,0.00%,165.735,2021-04-16,0.04657534246575343,C,395.78,1.759022222222222,0.08
7,SPY210416C00230000,2021-03-19 9:38AM EDT,230.0,159.4,165.2,165.71,0.0,-,33,33,0.00%,165.45499999999998,2021-04-16,0.04657534246575343,C,395.78,1.7207826086956521,0.08
8,SPY210416C00240000,2021-03-11 1:03PM EDT,240.0,153.44,155.49,156.0,0.0,-,3,0,93.95%,155.745,2021-04-16,0.04657534246575343,C,395.78,1.6490833333333332,0.08
9,SPY210416C00245000,2020-10-29 10:32AM EDT,245.0,88.49,118.39,120.04,0.0,-,-,5,0.00%,119.215,2021-04-16,0.04657534246575343,C,395.78,1.6154285714285712,0.08
